Filename,Normalized integer,Normalized floating,Normalized control,Cycles,Normalized time avg,Ratio Memory,Ratio branches,Ratio call,Phase
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-137,301.093848,197.912508,72.280722,47833041,1.874511719,0.314049561,8.733644731,0.092267175,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-138,301.707756,199.316832,72.421992,47873195,1.874511719,0.313666536,8.736297969,0.092520653,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-139,302.337096,200.756346,72.56685,47914134,1.874511719,0.313276457,8.738906264,0.092779637,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-14,224.493288,22.762098,54.61437,42865356,1.874511719,0.401872313,8.390621341,0.050414204,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-140,302.962638,202.18464,72.711798,47954596,1.874511719,0.312892255,8.740163094,0.093034091,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-141,303.586716,203.611998,72.855732,47994736,1.874511719,0.312510814,8.742186271,0.093287924,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-142,304.206786,205.03002,72.998676,48034799,1.874511719,0.312134806,8.744358915,0.093539395,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-143,304.83474,206.464416,73.144002,48075446,1.874511719,0.311757283,8.745898592,0.093792079,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-144,305.460624,207.89751,73.287966,48115779,1.874511719,0.311382398,8.748426162,0.094044444,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-145,306.069816,209.290962,73.428078,48155434,1.874511719,0.311021239,8.751202764,0.094289735,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-146,306.689262,210.706962,73.570962,48196233,1.874511719,0.310656597,8.753274934,0.094537217,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-147,307.318788,212.146686,73.715862,48237020,1.874511719,0.310288561,8.755955345,0.094787985,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-148,307.944108,213.576852,73.86015,48277456,1.874511719,0.309925213,8.757849663,0.095035388,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-149,308.566284,214.996848,74.004492,48317591,1.874511719,0.309567022,8.758748319,0.095279243,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-15,225.113676,24.179118,54.75747,42906316,1.874511719,0.400581615,8.394302014,0.050861663,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-150,309.190212,216.425178,74.148066,48357864,1.874511719,0.309209109,8.761215356,0.095525081,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-151,309.81663,217.856268,74.292834,48398281,1.874511719,0.308853538,8.762914901,0.095769883,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-152,310.436076,219.27396,74.435418,48438226,1.874511719,0.308503255,8.765305737,0.096011713,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-153,311.046444,220.671834,74.575416,48478054,1.874511719,0.30816071,8.768509044,0.096250646,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-154,311.668662,222.093396,74.719104,48518697,1.874511719,0.307814851,8.770291316,0.096490745,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-155,312.301122,223.538388,74.86503,48559639,1.874511719,0.307465629,8.772413102,0.096734964,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-156,312.926658,224.968998,75.009378,48600091,1.874511719,0.307121851,8.774306639,0.096974914,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-157,313.54857,226.387962,75.153636,48640271,1.874511719,0.306783623,8.775220605,0.097211424,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-158,314.173632,227.818728,75.297744,48680655,1.874511719,0.306444286,8.777269466,0.097449852,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-159,314.79972,229.2513,75.441822,48721084,1.874511719,0.306107331,8.77961932,0.097687805,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-16,225.737778,25.607442,54.901158,42946694,1.874511719,0.399296756,8.398163545,0.051309519,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-160,315.417084,230.664288,75.58386,48761309,1.874511719,0.305777192,8.7821075,0.097922017,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-161,316.032288,232.070694,75.72549,48801710,1.874511719,0.305451262,8.784610745,0.098154532,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-162,316.658874,233.50425,75.869838,48842495,1.874511719,0.305120732,8.786759635,0.098390088,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-163,317.288496,234.940968,76.015728,48883103,1.874511719,0.304792103,8.788056201,0.098624485,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-164,317.912364,236.368374,76.159494,48923543,1.874511719,0.304467277,8.790071752,0.098856881,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-165,318.533178,237.787494,76.302942,48963552,1.874511719,0.304146561,8.791662753,0.099086848,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-166,319.159056,239.217342,76.447608,49003919,1.874511719,0.30382581,8.793238726,0.099317588,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-167,319.785618,240.652488,76.591572,49044250,1.874511719,0.303505741,8.79580182,0.09954923,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-168,320.398254,242.053146,76.732704,49084078,1.874511719,0.303195933,8.798070079,0.099774771,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-169,321.0153,243.463812,76.874922,49124466,1.874511719,0.302885817,8.800274599,0.10000057,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-17,226.366398,27.043212,55.046622,42987327,1.874511719,0.398022388,8.400933696,0.051757399,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-170,321.643872,244.901964,77.019624,49165452,1.874511719,0.302571626,8.802578516,0.100229936,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-171,322.268994,246.330582,77.16411,49205796,1.874511719,0.302261429,8.804092495,0.100456158,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-172,322.892088,247.754502,77.308176,49246165,1.874511719,0.301954272,8.805480849,0.100680916,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-173,323.513616,249.176418,77.45142,49286279,1.874511719,0.301649383,8.807557594,0.100904903,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-174,324.141708,250.609956,77.596788,49326836,1.874511719,0.301344586,8.808780031,0.101129392,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-175,324.764364,252.036084,77.740026,49367076,1.874511719,0.301042604,8.811163065,0.101352577,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-176,325.37316,253.429758,77.87982,49406694,1.874511719,0.300749938,8.813876157,0.101570651,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-177,325.994766,254.85063,78.02307,49447562,1.874511719,0.300453645,8.815978405,0.101791432,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-178,326.627658,256.296984,78.169086,49488532,1.874511719,0.300153813,8.817895934,0.102015316,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-179,327.250854,257.722824,78.312882,49528887,1.874511719,0.299859641,8.819617346,0.102234751,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-18,226.992258,28.47459,55.191024,43027661,1.874511719,0.396768615,8.404250186,0.052201423,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-180,327.875226,259.147014,78.457812,49569160,1.874511719,0.299568097,8.820302232,0.102452131,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-181,328.49808,260.57286,78.601056,49609395,1.874511719,0.299277823,8.822659146,0.102670529,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-182,329.124396,262.004514,78.745686,49649841,1.874511719,0.298988269,8.824262204,0.102888455,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-183,329.741448,263.416812,78.887676,49689735,1.874511719,0.298704359,8.826603238,0.103103329,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-184,330.353568,264.81699,79.028382,49729812,1.874511719,0.298425171,8.829085335,0.103316072,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-185,330.979356,266.248386,79.172634,49770427,1.874511719,0.298141068,8.831040618,0.10353191,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-186,331.609818,267.68859,79.318296,49811059,1.874511719,0.297857339,8.832696277,0.103748144,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-187,332.233638,269.115942,79.462092,49851278,1.874511719,0.297577406,8.834480618,0.103961345,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-188,332.852898,270.530028,79.605636,49891344,1.874511719,0.297301924,8.835374894,0.104171167,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-189,333.479832,271.963638,79.750242,49931925,1.874511719,0.297024394,8.837234294,0.104384411,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-19,227.61261,29.893032,55.334232,43068010,1.874511719,0.395542654,8.407444659,0.052639278,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-190,334.106784,273.399126,79.894386,49972464,1.874511719,0.296748154,8.839539699,0.104597262,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-191,334.72116,274.803432,80.036022,50012455,1.874511719,0.296480017,8.841442352,0.104804534,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-192,335.336496,276.211068,80.177652,50052622,1.874511719,0.296212746,8.843700829,0.10501213,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-193,335.963934,277.645968,80.3223,50093651,1.874511719,0.295941639,8.845648868,0.105222435,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-194,336.593022,279.083394,80.467506,50134217,1.874511719,0.295672179,8.847319114,0.105432073,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-195,337.214814,280.503942,80.611206,50174457,1.874511719,0.295407242,8.848691613,0.105638166,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-196,337.83618,281.925636,80.754702,50214705,1.874511719,0.295143216,8.850150067,0.105843571,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-197,338.463804,283.358442,80.89992,50255130,1.874511719,0.294879441,8.851403187,0.106050142,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-198,339.085752,284.782998,81.0429,50295286,1.874511719,0.294618182,8.853659426,0.106255428,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-199,339.69684,286.181628,81.183216,50334948,1.874511719,0.294363693,8.856324807,0.106457202,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-2,217.030026,5.695386,52.893426,42362912,1.836914063,0.418910505,8.346211504,0.044840431,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-20,228.239466,31.324722,55.47909,43108651,1.874511719,0.39432164,8.410531147,0.053079566,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-200,340.318326,287.601672,81.326586,50375571,1.874511719,0.294106977,8.858155157,0.10666025,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-201,340.948404,289.042446,81.471822,50416527,1.874511719,0.293847946,8.860012257,0.106865218,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-202,341.573142,290.471286,81.61611,50456949,1.874511719,0.293592074,8.861455771,0.107067612,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-203,342.19608,291.893304,81.760278,50497189,1.874511719,0.293339592,8.862566044,0.107267908,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-204,342.820512,293.322756,81.90408,50537590,1.874511719,0.293086637,8.864498175,0.107469225,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-205,343.446162,294.751704,82.04889,50577905,1.874511719,0.292835547,8.865634374,0.107669245,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-206,344.064348,296.1675,82.190826,50617864,1.874511719,0.29258824,8.868113431,0.107868097,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-207,344.678142,297.570594,82.332138,50657862,1.874511719,0.292344975,8.870261876,0.108064532,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-208,345.300636,298.995414,82.475358,50698527,1.874511719,0.292098913,8.872455018,0.10826281,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-209,345.933666,300.440982,82.621734,50739573,1.874511719,0.291851093,8.873836245,0.108462647,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-21,228.861354,32.749728,55.621938,43148737,1.874511719,0.393121527,8.414754753,0.053514748,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-210,346.557954,301.868904,82.765776,50779848,1.874511719,0.291607283,8.875323318,0.108659188,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-211,347.178426,303.285738,82.909398,50820017,1.874511719,0.291367039,8.876388553,0.108853281,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-212,347.804508,304.717806,83.053752,50860561,1.874511719,0.291125484,8.87812244,0.109049571,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-213,348.431574,306.151956,83.19843,50901158,1.874511719,0.290884763,8.879741564,0.109244898,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-214,349.048068,307.562628,83.34021,50941074,1.874511719,0.290649842,8.881911807,0.109437521,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-215,349.66149,308.965224,83.481534,50981007,1.874511719,0.290417526,8.883825041,0.109628148,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-216,350.287206,310.397244,83.625432,51021768,1.874511719,0.290181509,8.886015802,0.109821926,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-217,350.916876,311.83533,83.77095,51062506,1.874511719,0.289946113,8.887452862,0.110015489,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-218,351.537948,313.255032,83.914512,51102848,1.874511719,0.289714622,8.888654855,0.110205229,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-219,352.159926,314.677074,84.058212,51143180,1.874511719,0.289483998,8.889939085,0.110394996,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-22,229.47189,34.14618,55.762266,43188616,1.874511719,0.391961516,8.419078941,0.053940455,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-220,352.787514,316.111062,84.20316,51183736,1.874511719,0.289253233,8.89137981,0.110585826,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-221,353.413176,317.543724,84.347208,51224069,1.874511719,0.28902326,8.893239556,0.110776186,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-222,354.024198,318.941106,84.487644,51263761,1.874511719,0.288801095,8.89553982,0.11096219,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-223,354.643098,320.3553,84.630444,51304285,1.874511719,0.28857737,8.897130724,0.111148726,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-224,355.273008,321.795966,84.77556,51345317,1.874511719,0.28835047,8.899049627,0.111338457,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-225,355.899084,323.228286,84.919824,51385697,1.874511719,0.28812604,8.900856452,0.111526326,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-226,356.5203,324.647172,85.063698,51425892,1.874511719,0.287905033,8.901651057,0.111710615,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-227,357.141924,326.069466,85.207176,51466124,1.874511719,0.287684295,8.903046185,0.111895294,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-228,357.769392,327.502554,85.35201,51506645,1.874511719,0.287463849,8.904621955,0.112081227,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-229,358.391328,328.926756,85.495074,51546793,1.874511719,0.28724537,8.906642074,0.112265486,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-23,230.096436,35.572548,55.906584,43229438,1.874511719,0.390791205,8.42229494,0.054372594,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-230,359.002536,330.325446,85.63554,51586524,1.874511719,0.287032493,8.908926621,0.112446795,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-231,359.625126,331.748454,85.779066,51627080,1.874511719,0.286817075,8.91062387,0.112629718,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-232,360.256092,333.189534,85.924992,51668216,1.874511719,0.286600075,8.911824493,0.112813697,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-233,360.881514,334.621116,86.069034,51708569,1.874511719,0.28638516,8.913605877,0.112996458,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-234,361.499598,336.032826,86.212086,51748480,1.874511719,0.286174873,8.914556554,0.113175037,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-235,362.124966,337.462128,86.356548,51788846,1.874511719,0.285962921,8.91585744,0.113355759,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-236,362.751246,338.894286,86.501034,51829331,1.874511719,0.28575168,8.917273046,0.113536331,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-237,363.369324,340.308684,86.643072,51869346,1.874511719,0.285544302,8.919528276,0.113715289,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-238,363.982878,341.712156,86.784372,51909406,1.874511719,0.285339716,8.921420546,0.113891727,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-239,364.605288,343.136934,86.92749,51949869,1.874511719,0.285132771,8.923535314,0.114070589,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-24,230.720922,37.001706,56.050356,43269785,1.874511719,0.389632908,8.425927813,0.054801971,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-240,365.23761,344.579418,87.073938,51990756,1.874511719,0.284925118,8.924455593,0.1142498,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-241,365.859828,346.003446,87.217464,52030878,1.874511719,0.284720335,8.925867253,0.114426189,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-242,366.47988,347.420814,87.36063,52070905,1.874511719,0.284517948,8.927186386,0.114601234,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-243,367.107126,348.853152,87.505602,52111475,1.874511719,0.284314755,8.92838879,0.114777726,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-244,367.734774,350.29068,87.650166,52151975,1.874511719,0.284111218,8.930034008,0.114954306,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-245,368.345064,351.6864,87.790512,52191568,1.874511719,0.283915335,8.932181438,0.115126541,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-246,368.963394,353.09922,87.933282,52232032,1.874511719,0.283717992,8.933586742,0.115299347,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-247,369.587436,354.527886,88.07661,52272618,1.874511719,0.283519329,8.935857779,0.115473927,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-248,370.217736,355.96851,88.22211,52313401,1.874511719,0.283320027,8.937292476,0.115648696,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-249,370.837554,357.383514,88.36572,52353493,1.874511719,0.283125428,8.937933547,0.115818849,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-25,231.350964,38.441802,56.196054,43310618,1.874511719,0.388480116,8.428700429,0.055233238,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-250,371.460108,358.808598,88.509156,52393578,1.874511719,0.282930076,8.939503993,0.115990576,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-251,372.087726,360.242058,88.654314,52434110,1.874511719,0.282734964,8.940614196,0.116162537,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-252,372.70995,361.666146,88.79751,52474092,1.874511719,0.282541859,8.942376268,0.116333262,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-253,373.321554,363.066714,88.937892,52513860,1.874511719,0.282353233,8.944705945,0.116501524,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-254,373.94484,364.49085,89.081802,52554339,1.874511719,0.282162411,8.946083892,0.116671237,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-255,374.573436,365.927232,89.226804,52595318,1.874511719,0.28197098,8.947632751,0.116841796,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-256,375.199302,367.35987,89.370942,52635931,1.874511719,0.281780616,8.949340057,0.117011455,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-257,375.817956,368.772138,89.514408,52675969,1.874511719,0.281594263,8.949839539,0.117176824,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-258,376.44291,370.200798,89.658594,52716314,1.874511719,0.281406529,8.95119929,0.117344334,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-259,377.070546,371.63655,89.803296,52756795,1.874511719,0.281218705,8.952797542,0.117512702,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-26,231.976452,39.86928,56.340906,43351228,1.874511719,0.38735223,8.431157674,0.055658317,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-260,377.68893,373.051836,89.945514,52796705,1.874511719,0.281034692,8.954697944,0.117678509,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-261,378.302862,374.45571,90.086802,52836814,1.874511719,0.280853341,8.956576116,0.117842545,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-262,378.926796,375.882642,90.230562,52877412,1.874511719,0.280669712,8.958161415,0.118008286,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-263,379.559028,377.326632,90.37689,52918473,1.874511719,0.280484898,8.959169087,0.118174989,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-264,380.181492,378.751146,90.520164,52958689,1.874511719,0.280303236,8.960863517,0.11833918,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-265,380.800314,380.164812,90.663246,52998715,1.874511719,0.280124048,8.961842433,0.118501118,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-266,381.429222,381.601776,90.808794,53039391,1.874511719,0.279942657,8.962767652,0.118665203,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-267,382.054914,383.034348,90.952716,53079775,1.874511719,0.27976261,8.964605726,0.118829107,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-268,382.670598,384.442374,91.094358,53119600,1.874511719,0.279587013,8.966496712,0.118990004,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-269,383.288046,385.85349,91.236792,53160036,1.874511719,0.279411836,8.967939776,0.119150419,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-27,232.594902,41.285376,56.483172,43391254,1.874511719,0.386247003,8.435024761,0.056077729,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-270,383.91228,387.28296,91.380252,53200595,1.874511719,0.279234831,8.969954058,0.119312737,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-271,384.54267,388.722486,91.52601,53241379,1.874511719,0.279057963,8.971039909,0.119474694,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-272,385.163166,390.140664,91.669428,53281552,1.874511719,0.278884227,8.972056745,0.119633756,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-273,385.782762,391.558356,91.8123,53321595,1.874511719,0.278711241,8.973407809,0.11979225,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-274,386.410974,392.99232,91.95771,53362107,1.874511719,0.278537603,8.97429029,0.119951965,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-275,387.035988,394.42359,92.10159,53402530,1.874511719,0.278364603,8.975886068,0.120111412,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-276,387.64644,395.82081,92.241738,53442356,1.874511719,0.278197,8.978070941,0.120267552,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-277,388.26951,397.245174,92.385402,53482738,1.874511719,0.278026943,8.979607921,0.120425519,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-278,388.896948,398.67954,92.530056,53523532,1.874511719,0.277856558,8.981066512,0.120583911,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-279,389.525604,400.117746,92.674968,53564334,1.874511719,0.277686184,8.982581023,0.120742119,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-28,233.219484,42.713256,56.627322,43431600,1.874511719,0.385146592,8.438207899,0.056498875,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-280,390.146712,401.534706,92.819034,53604683,1.874511719,0.277519562,8.983033828,0.120896345,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-281,390.76839,402.957144,92.962314,53644731,1.874511719,0.277352606,8.984507429,0.121052021,3
../blacksholes\small\config-4-100\2-blackscholes-small-4core-100cache-x86__3-3-282,391.395642,404.391312,93.107118,53685289,1.874511719,0.277185353,8.985652005,0.121207876,3
