Filename,Normalized integer,Normalized floating,Normalized control,Cycles,Normalized time avg,Ratio Memory,Ratio branches,Ratio call,Phase
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-122,291.732492,176.508534,70.121358,47216851,1.873046875,0.320258491,8.700340806,0.088284286,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-123,292.352262,177.924336,70.264434,47257534,1.873046875,0.319825767,8.702593271,0.08855547,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-124,292.980312,179.361306,70.408902,47298127,1.873046875,0.319389783,8.705326475,0.088829506,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-125,293.607906,180.796314,70.55397,47338748,1.873046875,0.31895716,8.707178891,0.089101747,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-126,294.23181,182.220552,70.698522,47379144,1.873046875,0.318531522,8.708497571,0.089370044,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-127,294.85359,183.643914,70.841592,47419164,1.873046875,0.318109144,8.711125459,0.089638358,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-128,295.481862,185.079618,70.986768,47459795,1.873046875,0.317686705,8.713067386,0.089907319,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-129,296.102316,186.499512,71.12958,47499971,1.873046875,0.31727182,8.715570985,0.090172612,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-13,223.8534,21.297858,54.46716,42815135,1.873046875,0.403224926,8.386245082,0.049949548,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-130,296.711502,187.894044,71.269428,47539895,1.873046875,0.316867856,8.718838443,0.090433362,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-131,297.339606,189.328608,71.414454,47580955,1.873046875,0.31645559,8.720965921,0.09069937,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-132,297.966918,190.762632,71.559222,47621381,1.873046875,0.316046197,8.723106134,0.090964041,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-133,298.593126,192.195126,71.703714,47661849,1.873046875,0.315639925,8.725106238,0.091226906,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-134,299.215428,193.615644,71.847978,47702192,1.873046875,0.315240421,8.726293979,0.091486082,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-135,299.838378,195.041784,71.991414,47742423,1.873046875,0.314842036,8.728714075,0.091746107,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-136,300.464436,196.473114,72.135756,47782992,1.873046875,0.3144454,8.73104318,0.092006355,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-137,301.080708,197.883276,72.27753,47822748,1.873046875,0.314057638,8.733710359,0.092261952,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-138,301.69431,199.286496,72.418788,47863022,1.873046875,0.313674855,8.736314884,0.092515384,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-139,302.32329,200.725284,72.563652,47904008,1.873046875,0.313284735,8.738829966,0.092774052,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-14,224.468184,22.704774,54.608532,42855085,1.873046875,0.401925206,8.390421616,0.050395861,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-140,302.949612,202.155018,72.708642,47944520,1.873046875,0.31290028,8.740280503,0.093029051,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-141,303.574626,203.58498,72.852894,47984911,1.873046875,0.312517936,8.742213225,0.09328324,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-142,304.195728,205.004178,72.996318,48024982,1.873046875,0.312141673,8.744067566,0.093534608,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-143,304.822068,206.435802,73.14102,48065438,1.873046875,0.311764787,8.745844083,0.093787289,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-144,305.446986,207.866772,73.284696,48105760,1.873046875,0.311390602,8.748504695,0.094039307,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-145,306.06,209.269104,73.425726,48145588,1.873046875,0.311026959,8.751139049,0.094285891,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-146,306.678438,210.68154,73.568382,48186151,1.873046875,0.310663447,8.753382869,0.094533192,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-147,307.30815,212.123496,73.713258,48226933,1.873046875,0.310294363,8.755974824,0.09478417,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-148,307.933416,213.551604,73.857798,48267415,1.873046875,0.309931673,8.757647219,0.095031347,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-149,308.557518,214.977414,74.002308,48307692,1.873046875,0.309572017,8.758854104,0.095276299,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-15,225.088224,24.12129,54.751518,42896180,1.873046875,0.400634221,8.394238223,0.050843741,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-150,309.179082,216.40026,74.145408,48348033,1.873046875,0.30921538,8.761220108,0.09552098,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-151,309.806352,217.832154,74.290608,48388622,1.873046875,0.308859615,8.762637775,0.095765645,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-152,310.42728,219.253986,74.433378,48428777,1.873046875,0.30850826,8.765207213,0.09600846,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-153,311.038776,220.653636,74.573742,48468574,1.873046875,0.308165211,8.768320478,0.096247819,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-154,311.661456,222.07659,74.71743,48509356,1.873046875,0.307819041,8.770356044,0.096488811,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-155,312.289626,223.513056,74.862324,48550060,1.873046875,0.307471606,8.772404297,0.096730927,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-156,312.915492,224.943696,75.006816,48590564,1.873046875,0.307127893,8.774194406,0.096970707,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-157,313.538424,226.366296,75.151218,48630790,1.873046875,0.306788495,8.775203618,0.097207925,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-158,314.162316,227.793372,75.294834,48670939,1.873046875,0.306450474,8.777561955,0.097445968,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-159,314.787954,229.224348,75.439236,48711644,1.873046875,0.306113639,8.779443826,0.097683359,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-16,225.711276,25.54749,54.895026,42936557,1.873046875,0.399350428,8.397963282,0.051290986,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-160,315.40407,230.63445,75.580914,48751515,1.873046875,0.305784171,8.781961701,0.09791726,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-161,316.016784,232.035426,75.721884,48791660,1.873046875,0.305459438,8.784478575,0.098148747,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-162,316.644108,233.470716,75.866472,48832489,1.873046875,0.305128417,8.786711744,0.098384567,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-163,317.27166,234.903732,76.011576,48873021,1.873046875,0.304800609,8.788194608,0.098618742,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-164,317.897706,236.33589,76.155984,48913558,1.873046875,0.30447458,8.790088709,0.098851589,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-165,318.519738,237.7569,76.29987,48953863,1.873046875,0.304153474,8.791487166,0.099081794,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-166,319.145484,239.187534,76.444314,48994301,1.873046875,0.303832443,8.79330603,0.099313076,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-167,319.770648,240.619236,76.588098,49034860,1.873046875,0.303512996,8.795748394,0.099543953,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-168,320.384112,242.021658,76.729416,49074593,1.873046875,0.303202742,8.797980525,0.099769742,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-169,321.0012,243.432276,76.871604,49114846,1.873046875,0.302892755,8.80018144,0.09999552,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-17,226.339296,26.981586,55.040352,42976993,1.873046875,0.398076951,8.400672048,0.051738223,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-170,321.630558,244.872324,77.016432,49155755,1.873046875,0.302578039,8.802554026,0.100225365,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-171,322.25613,246.301914,77.161026,49196303,1.873046875,0.302267599,8.804149097,0.100452008,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-172,322.878654,247.723908,77.305044,49236509,1.873046875,0.3019609,8.805426855,0.100676147,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-173,323.49996,249.145314,77.448336,49276537,1.873046875,0.301656054,8.807331001,0.100899934,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-174,324.126714,250.576836,77.593248,49316943,1.873046875,0.301351573,8.808749154,0.101124031,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-175,324.750036,252.003804,77.736624,49357161,1.873046875,0.301049519,8.811053173,0.101347365,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-176,325.359156,253.39797,77.876538,49396834,1.873046875,0.300756684,8.813863265,0.101565994,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-177,325.980168,254.817498,78.019752,49437584,1.873046875,0.300460466,8.815835124,0.101786532,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-178,326.611332,256.259982,78.165312,49478297,1.873046875,0.300161434,8.81782885,0.102009572,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-179,327.236076,257.688918,78.30945,49518719,1.873046875,0.299866694,8.819526839,0.102229424,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-18,226.966278,28.415778,55.18494,43017420,1.873046875,0.396819959,8.404155726,0.052183259,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-180,327.85899,259.110654,78.4539,49558851,1.873046875,0.29957552,8.820446844,0.102446838,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-181,328.482264,260.538036,78.597276,49599119,1.873046875,0.299284768,8.822658133,0.102665237,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-182,329.111142,261.974712,78.74262,49639845,1.873046875,0.298994262,8.824151787,0.102883927,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-183,329.727426,263.385804,78.884316,49679925,1.873046875,0.298710551,8.826551914,0.103098745,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-184,330.340296,264.78681,79.025346,49719819,1.873046875,0.298431201,8.829001129,0.103311613,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-185,330.966552,266.219022,79.169568,49760710,1.873046875,0.298147066,8.831143325,0.103527886,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-186,331.59555,267.656664,79.314948,49801337,1.873046875,0.297863545,8.832646913,0.103743673,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-187,332.219592,269.084352,79.458846,49841587,1.873046875,0.297583483,8.834392904,0.103956758,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-188,332.840238,270.501276,79.6026,49881618,1.873046875,0.297307575,8.835459132,0.104167226,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-189,333.465402,271.931154,79.746792,49922018,1.873046875,0.297030725,8.837260131,0.104379747,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-19,227.586882,29.8347,55.328232,43057644,1.873046875,0.395592875,8.407326625,0.052621671,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-190,334.091658,273.3642,79.891056,49962448,1.873046875,0.296754893,8.83928227,0.104592083,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-191,334.706418,274.770174,80.03256,50002159,1.873046875,0.296486193,8.841488608,0.104800146,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-192,335.320086,276.173598,80.173836,50042627,1.873046875,0.296219876,8.843623891,0.1050068,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-193,335.94858,277.61133,80.31864,50083514,1.873046875,0.295948274,8.845656425,0.105217519,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-194,336.576744,279.046506,80.463648,50124080,1.873046875,0.29567919,8.847324197,0.105426987,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-195,337.200054,280.470702,80.607804,50164334,1.873046875,0.295413299,8.848608072,0.105633469,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-196,337.819968,281.888292,80.750946,50204604,1.873046875,0.295150236,8.850073994,0.105838611,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-197,338.447712,283.322532,80.896062,50245239,1.873046875,0.294885953,8.851530812,0.106045409,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-198,339.07233,284.752974,81.039684,50285724,1.873046875,0.29462364,8.853728466,0.106251352,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-199,339.683286,286.150584,81.180102,50325528,1.873046875,0.294369465,8.856162133,0.106452638,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-2,216.998976,5.624898,52.886178,42351251,1.835693359,0.418987155,8.346139654,0.044817192,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-20,228.214548,31.268232,55.473318,43098187,1.873046875,0.394369421,8.410356575,0.05306205,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-200,340.304622,287.570946,81.32343,50366157,1.873046875,0.294112524,8.858002028,0.106655757,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-201,340.934784,289.011636,81.468606,50407077,1.873046875,0.293853458,8.859966713,0.10686104,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-202,341.5596,290.44032,81.612882,50447352,1.873046875,0.29359771,8.861544741,0.107063539,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-203,342.182022,291.862002,81.757002,50487542,1.873046875,0.293345015,8.862477807,0.107263767,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-204,342.804366,293.28576,81.900438,50527723,1.873046875,0.293093097,8.864373182,0.107464114,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-205,343.432056,294.720096,82.045488,50568248,1.873046875,0.292841167,8.865716427,0.107665226,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-206,344.0517,296.138964,82.18794,50608206,1.873046875,0.292593162,8.86797308,0.107864073,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-207,344.662776,297.536322,82.328406,50648070,1.873046875,0.292350923,8.870368252,0.108059665,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-208,345.28515,298.960002,82.471752,50688690,1.873046875,0.292105194,8.872349533,0.108258013,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-209,345.916866,300.402336,82.61775,50729289,1.873046875,0.291857954,8.873799085,0.108457492,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-21,228.8343,32.688798,55.615632,43138298,1.873046875,0.393172612,8.414614824,0.053495787,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-210,346.5414,301.83117,82.761822,50769563,1.873046875,0.291613906,8.875346423,0.108654012,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-211,347.161656,303.247536,82.90548,50809585,1.873046875,0.291373608,8.876310073,0.108847931,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-212,347.78625,304.6764,83.049516,50850059,1.873046875,0.291132423,8.878041574,0.109043862,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-213,348.41274,306.109278,83.193996,50890529,1.873046875,0.290892083,8.87966554,0.109239181,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-214,349.030188,307.522452,83.336004,50930408,1.873046875,0.290656453,8.881848969,0.109432029,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-215,349.644372,308.92644,83.47746,50970729,1.873046875,0.290424031,8.883904398,0.109623005,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-216,350.270418,310.359138,83.621454,51011558,1.873046875,0.29018788,8.886022363,0.109817033,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-217,350.899728,311.79609,83.767068,51052112,1.873046875,0.289952609,8.887225734,0.110010201,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-218,351.523614,313.222782,83.911092,51092558,1.873046875,0.28971987,8.888643375,0.110201212,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-219,352.144152,314.641542,84.05445,51132819,1.873046875,0.289489841,8.889929326,0.110390515,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-22,229.446612,34.089618,55.756392,43178262,1.873046875,0.39200809,8.418964969,0.053923432,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-220,352.772724,316.0776,84.19968,51173316,1.873046875,0.289258646,8.891347482,0.110581632,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-221,353.398242,317.5101,84.34362,51213635,1.873046875,0.289028781,8.893264306,0.110771864,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-222,354.010464,318.910518,84.484386,51253114,1.873046875,0.28880592,8.895519839,0.110958373,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-223,354.627888,320.321508,84.62685,51293652,1.873046875,0.288582619,8.897147929,0.111144654,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-224,355.25817,321.762744,84.772002,51334767,1.873046875,0.288355683,8.899112709,0.111334282,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-225,355.884084,323.193492,84.91641,51375231,1.873046875,0.288131626,8.900686968,0.111521695,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-226,356.50563,324.613728,85.060278,51415505,1.873046875,0.287910231,8.901647142,0.11170643,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-227,357.129288,326.04096,85.204122,51456069,1.873046875,0.287688821,8.903167745,0.111891911,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-228,357.756786,327.473796,85.349184,51496632,1.873046875,0.287468269,8.904397455,0.112077346,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-229,358.377384,328.895562,85.491894,51536719,1.873046875,0.28725006,8.906459555,0.112261591,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-23,230.069982,35.512212,55.900482,43219597,1.873046875,0.39084056,8.422038278,0.054354487,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-230,358.987248,330.290862,85.631958,51576674,1.873046875,0.287037762,8.908856114,0.11244232,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-231,359.610462,331.715244,85.775706,51617304,1.873046875,0.286822046,8.910517344,0.112625386,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-232,360.24162,333.157662,85.921422,51658291,1.873046875,0.286604744,8.912050695,0.112810144,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-233,360.864924,334.583304,86.065116,51698556,1.873046875,0.286391008,8.913551962,0.112991354,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-234,361.48551,336.000408,86.208936,51738847,1.873046875,0.286179797,8.914331118,0.11317082,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-235,362.110968,337.430292,86.353218,51779351,1.873046875,0.285967635,8.915912293,0.113352,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-236,362.73804,338.864574,86.49795,51819897,1.873046875,0.28575595,8.917301504,0.113532679,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-237,363.356166,340.280004,86.639934,51860015,1.873046875,0.285548338,8.919543783,0.11371179,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-238,363.969636,341.682306,86.78115,51900119,1.873046875,0.285344122,8.921494557,0.11388835,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-239,364.593276,343.109574,86.92464,51940846,1.873046875,0.285136955,8.923454657,0.11406722,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-24,230.693058,36.938694,56.043876,43259727,1.873046875,0.38968364,8.425846224,0.05478347,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-240,365.225688,344.553144,87.071082,51981812,1.873046875,0.284928808,8.924482998,0.114246657,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-241,365.84997,345.98133,87.215094,52022298,1.873046875,0.284723566,8.925916088,0.114423657,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-242,366.46779,347.392824,87.357858,52062261,1.873046875,0.284521984,8.927087978,0.114598071,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-243,367.095018,348.826404,87.502704,52102653,1.873046875,0.284318461,8.928418203,0.114774739,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-244,367.72251,350.263164,87.647208,52143162,1.873046875,0.284115098,8.930124141,0.114951408,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-245,368.334552,351.662658,87.788052,52182841,1.873046875,0.283918711,8.932044707,0.115123548,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-246,368.953086,353.076444,87.930672,52223249,1.873046875,0.283721267,8.933716083,0.115296628,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-247,369.580068,354.511182,88.074876,52264225,1.873046875,0.283521623,8.935837021,0.115471976,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-248,370.207536,355.94613,88.219686,52304699,1.873046875,0.283323185,8.937187336,0.115645957,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-249,370.82856,357.363408,88.363536,52344904,1.873046875,0.283128181,8.93798299,0.115816619,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-25,231.323352,38.378604,56.189652,43300459,1.873046875,0.388530434,8.428546978,0.05521433,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-250,371.449542,358.785018,88.506738,52385087,1.873046875,0.282933207,8.939393184,0.115987576,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-251,372.076734,360.217614,88.651662,52425646,1.873046875,0.282738313,8.94065122,0.116159853,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-252,372.701262,361.64688,88.7955,52465944,1.873046875,0.282544463,8.942251403,0.116331165,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-253,373.30941,363.038784,88.935186,52505702,1.873046875,0.282356923,8.944556822,0.116498255,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-254,373.932552,364.462992,89.078928,52546328,1.873046875,0.282166083,8.946129471,0.116668265,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-255,374.562606,365.902998,89.224236,52587435,1.873046875,0.281974292,8.947579348,0.116838905,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-256,375.188034,367.334118,89.368296,52627737,1.873046875,0.281784121,8.949298025,0.117008609,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-257,375.808512,368.75103,89.512056,52667900,1.873046875,0.281597058,8.949956348,0.117174741,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-258,376.43433,370.182636,89.656464,52708399,1.873046875,0.28140882,8.951241213,0.11734237,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-259,377.060364,371.613234,89.80101,52749059,1.873046875,0.281221807,8.952597133,0.117509948,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-26,231.947526,39.803772,56.33418,43340735,1.873046875,0.387403597,8.431064253,0.055638974,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-260,377.679012,373.029252,89.94321,52788979,1.873046875,0.281037736,8.954621429,0.11767592,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-261,378.290466,374.427924,90.083922,52828814,1.873046875,0.280856861,8.956554926,0.117839519,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-262,378.914148,375.85407,90.227616,52869584,1.873046875,0.280673369,8.958139612,0.118005157,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-263,379.546782,377.298918,90.373854,52910794,1.873046875,0.280488498,8.959341568,0.118172121,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-264,380.17041,378.726156,90.51765,52951147,1.873046875,0.280306324,8.960777595,0.118336435,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-265,380.788272,380.13738,90.660486,52991038,1.873046875,0.280127569,8.961755897,0.118498174,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-266,381.41547,381.57048,90.805506,53031595,1.873046875,0.279946694,8.962833205,0.118661901,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-267,382.041426,383.00376,90.949596,53071955,1.873046875,0.279766444,8.964473509,0.118825531,3
../blacksholes\small\config-4-80\2-blackscholes-small-4core-80cache-x86__3-3-268,382.657338,384.412686,91.091232,53111883,1.873046875,0.279590675,8.966481826,0.11898671,3
